row_index,id_student,code_module,code_presentation,actual_at_risk,predicted_at_risk,risk_probability,risk_level,recommendations_json,clicks_week1_28d,clicks_week2_28d,clicks_week3_28d,clicks_week4_28d,weekly_click_slope_28d,active_days_28d,active_days_last7d,days_since_last_activity_28d,assessment_mean_score_28d,assessment_completion_rate_28d,assessments_missed_28d,engagement_direction
23888,628383,FFF,2014J,0,0,0.2223441537141255,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",88.0,83.0,46.0,83.0,-5.2,15.0,4.0,0.0,90.0,1.0,0.0,Declining
23889,628521,FFF,2014J,0,1,0.6307280909895652,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",12.0,21.0,8.0,38.0,6.5,7.0,2.0,4.0,76.0,1.0,0.0,Improving
23892,629029,FFF,2014J,1,1,0.5222503173375136,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",102.0,105.0,132.0,68.0,-7.5,15.0,4.0,0.0,74.0,1.0,0.0,Declining
23899,629818,FFF,2014J,0,0,0.3120059714507513,Medium,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",414.0,61.0,28.0,149.0,-82.8,15.0,4.0,3.0,88.0,1.0,0.0,Declining
23900,629907,FFF,2014J,1,1,0.8374238127614697,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",206.0,102.0,30.0,35.0,-58.5,16.0,2.0,5.0,,0.0,1.0,Declining
23902,629944,FFF,2014J,0,0,0.2595680726329988,Medium,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",162.0,25.0,88.0,69.0,-21.6,14.0,3.0,3.0,90.0,1.0,0.0,Declining
23903,630109,FFF,2014J,0,1,0.4271989408164439,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",106.0,155.0,36.0,65.0,-24.2,13.0,2.0,4.0,72.0,1.0,0.0,Declining
23912,631075,FFF,2014J,1,1,0.8070479582963751,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 29 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,90.0,1.0,0.0,Stable
23916,631658,FFF,2014J,0,0,0.0651218011552445,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",537.0,307.0,660.0,427.0,2.3,29.0,7.0,0.0,94.0,1.0,0.0,Improving
23923,632074,FFF,2014J,0,0,0.2948291758546963,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",31.0,86.0,97.0,57.0,8.9,9.0,4.0,2.0,88.0,1.0,0.0,Improving
23924,632179,FFF,2014J,1,1,0.6875680893265846,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 10 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",251.0,0.0,30.0,0.0,-72.3,9.0,0.0,10.0,74.0,1.0,0.0,Declining
23929,632634,FFF,2014J,1,1,0.9684135069111498,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 29 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,0.0,1.0,Stable
23930,632826,FFF,2014J,0,0,0.2490566173305583,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",526.0,211.0,236.0,126.0,-117.5,24.0,3.0,1.0,84.0,1.0,0.0,Declining
23944,634749,FFF,2014J,0,0,0.1240411428178678,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",463.0,629.0,250.0,172.0,-125.2,26.0,6.0,0.0,86.0,1.0,0.0,Declining
23946,634943,FFF,2014J,1,1,0.367883027047488,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",74.0,0.0,103.0,45.0,1.6,9.0,2.0,4.0,78.0,1.0,0.0,Improving
23949,635184,FFF,2014J,1,1,0.553357563374444,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",134.0,49.0,266.0,56.0,-1.7,15.0,2.0,4.0,66.0,1.0,0.0,Declining
23950,635410,FFF,2014J,1,1,0.7670221201856389,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (62.0) is relatively low.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 9 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",100.0,0.0,43.0,0.0,-25.7,5.0,0.0,9.0,62.0,1.0,0.0,Declining
23951,635746,FFF,2014J,1,1,0.4130158434784727,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",20.0,14.0,32.0,134.0,36.0,13.0,5.0,1.0,82.0,1.0,0.0,Improving
23954,635903,FFF,2014J,1,1,0.848506678994553,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",23.0,114.0,121.0,20.0,-0.2,6.0,1.0,5.0,,0.0,1.0,Declining
23960,636408,FFF,2014J,0,1,0.4138393324147827,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",102.0,81.0,40.0,23.0,-27.8,11.0,1.0,5.0,90.0,1.0,0.0,Declining
23964,636565,FFF,2014J,0,1,0.4964238201311412,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",26.0,0.0,81.0,109.0,33.0,6.0,3.0,0.0,88.0,1.0,0.0,Improving
23974,637358,FFF,2014J,0,1,0.416331160093199,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",89.0,89.0,40.0,24.0,-24.4,17.0,5.0,2.0,88.0,1.0,0.0,Declining
23980,637788,FFF,2014J,1,1,0.6372725536827325,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",36.0,40.0,52.0,27.0,-1.5,9.0,1.0,5.0,80.0,1.0,0.0,Declining
23993,638831,FFF,2014J,1,1,0.721947796178104,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}]",0.0,0.0,53.0,53.0,21.2,3.0,2.0,5.0,68.0,1.0,0.0,Improving
23999,639919,FFF,2014J,1,1,0.8282146465876066,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}]",148.0,0.0,3.0,126.0,-6.3,8.0,2.0,0.0,,0.0,1.0,Declining
24001,640098,FFF,2014J,0,0,0.2836938891246961,Medium,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",165.0,52.0,47.0,17.0,-44.9,17.0,2.0,3.0,90.0,1.0,0.0,Declining
24009,640848,FFF,2014J,0,0,0.3040390858789854,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",116.0,160.0,22.0,133.0,-8.7,10.0,2.0,1.0,90.0,1.0,0.0,Declining
24020,641401,FFF,2014J,0,0,0.1480832007997056,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",107.0,112.0,75.0,179.0,17.9,15.0,3.0,3.0,94.0,1.0,0.0,Improving
24028,641866,FFF,2014J,1,1,0.9386312342101064,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 14 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,1.0,0.0,0.1,1.0,0.0,14.0,,0.0,1.0,Improving
24037,642498,FFF,2014J,0,0,0.1178243835596016,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",107.0,115.0,134.0,110.0,2.8,20.0,6.0,1.0,84.0,1.0,0.0,Improving
24051,643202,FFF,2014J,0,0,0.119042677648984,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",94.0,243.0,244.0,70.0,-7.1,20.0,5.0,0.0,84.0,1.0,0.0,Declining
24059,643502,FFF,2014J,0,0,0.2605125471280784,Medium,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",271.0,13.0,81.0,47.0,-60.4,13.0,4.0,2.0,80.0,1.0,0.0,Declining
24062,643690,FFF,2014J,1,1,0.7094995667580247,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",122.0,160.0,6.0,57.0,-34.9,12.0,3.0,1.0,66.0,1.0,0.0,Declining
24063,643696,FFF,2014J,1,0,0.1981209150726128,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",290.0,87.0,240.0,159.0,-24.0,24.0,6.0,1.0,84.0,1.0,0.0,Declining
24072,644369,FFF,2014J,0,1,0.7606038277828444,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",43.0,1.0,15.0,1.0,-11.2,6.0,1.0,3.0,70.0,1.0,0.0,Declining
24073,644430,FFF,2014J,1,1,0.7006363444795444,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",72.0,38.0,3.0,27.0,-17.0,9.0,2.0,4.0,66.0,1.0,0.0,Declining
24081,644936,FFF,2014J,0,1,0.4780750421700849,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (58.0) is relatively low.""}]",34.0,161.0,0.0,127.0,11.8,8.0,3.0,0.0,58.0,1.0,0.0,Improving
24087,645145,FFF,2014J,1,1,0.4086295329620551,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",20.0,44.0,8.0,142.0,33.0,12.0,5.0,1.0,84.0,1.0,0.0,Improving
24101,645948,FFF,2014J,0,0,0.2513270696841724,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",42.0,311.0,313.0,362.0,96.2,21.0,7.0,0.0,92.0,1.0,0.0,Improving
24104,646015,FFF,2014J,0,0,0.1297412164182881,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",106.0,69.0,191.0,127.0,18.5,17.0,4.0,3.0,94.0,1.0,0.0,Improving
24109,646138,FFF,2014J,0,1,0.3234268719796263,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",67.0,33.0,116.0,74.0,10.4,13.0,3.0,1.0,90.0,1.0,0.0,Improving
24110,646313,FFF,2014J,0,1,0.5654345372501753,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (64.0) is relatively low.""}]",0.0,72.0,110.0,229.0,72.5,10.0,4.0,1.0,64.0,1.0,0.0,Improving
24122,646750,FFF,2014J,0,0,0.2028190057696013,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",86.0,103.0,41.0,29.0,-23.3,14.0,4.0,2.0,96.0,1.0,0.0,Declining
24132,647194,FFF,2014J,1,1,0.7980508954259689,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}]",0.0,0.0,54.0,12.0,9.0,4.0,2.0,4.0,,0.0,1.0,Improving
24135,647324,FFF,2014J,0,0,0.2951304843057947,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",207.0,133.0,102.0,270.0,15.8,22.0,7.0,0.0,82.0,1.0,0.0,Improving
24137,647391,FFF,2014J,0,1,0.3790362447442862,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",181.0,100.0,3.0,1.0,-63.7,14.0,1.0,0.0,80.0,1.0,0.0,Declining
24141,647485,FFF,2014J,0,1,0.4958236232809342,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 6 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",147.0,12.0,20.0,21.0,-37.0,10.0,1.0,6.0,66.0,1.0,0.0,Declining
24142,647496,FFF,2014J,0,0,0.2955505744507371,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",45.0,196.0,59.0,107.0,4.9,16.0,3.0,1.0,72.0,1.0,0.0,Improving
24144,647598,FFF,2014J,1,1,0.9293177798596974,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 29 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,0.0,1.0,Stable
24150,647945,FFF,2014J,0,0,0.2260286255495592,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",126.0,97.0,182.0,44.0,-16.1,18.0,6.0,1.0,86.0,1.0,0.0,Declining
24153,648037,FFF,2014J,0,0,0.1292955159178508,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",170.0,446.0,263.0,384.0,45.9,27.0,7.0,0.0,80.0,1.0,0.0,Improving
24159,648116,FFF,2014J,0,1,0.4244487714646788,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",148.0,42.0,67.0,255.0,34.6,20.0,7.0,0.0,72.0,1.0,0.0,Improving
24164,648287,FFF,2014J,0,1,0.4364173620850424,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",64.0,7.0,122.0,131.0,31.6,10.0,4.0,3.0,68.0,1.0,0.0,Improving
24167,648366,FFF,2014J,0,0,0.144366964880656,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",307.0,265.0,179.0,186.0,-44.9,21.0,5.0,0.0,88.0,1.0,0.0,Declining
24168,648455,FFF,2014J,1,1,0.7123292949883343,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (58.0) is relatively low.""}]",8.0,0.0,0.0,142.0,40.2,3.0,2.0,3.0,58.0,1.0,0.0,Improving
24171,648508,FFF,2014J,1,1,0.3365754321081119,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",31.0,24.0,8.0,30.0,-1.9,7.0,2.0,4.0,94.0,1.0,0.0,Declining
24176,648571,FFF,2014J,0,0,0.1556075366437463,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",187.0,175.0,314.0,103.0,-11.3,22.0,5.0,0.0,90.0,1.0,0.0,Declining
24179,648611,FFF,2014J,1,1,0.966676036527856,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 29 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,0.0,1.0,Stable
24181,648661,FFF,2014J,1,1,0.5766521657309223,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",195.0,35.0,42.0,25.0,-50.3,14.0,3.0,4.0,72.0,1.0,0.0,Declining
24184,648815,FFF,2014J,0,0,0.2206720921879949,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",280.0,338.0,174.0,398.0,19.0,25.0,6.0,0.0,84.0,1.0,0.0,Improving
24193,649009,FFF,2014J,1,1,0.4213965525564152,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",0.0,11.0,5.0,41.0,11.7,6.0,2.0,4.0,84.0,1.0,0.0,Improving
24194,649020,FFF,2014J,1,1,0.4887236235810049,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",19.0,27.0,42.0,22.0,2.4,7.0,2.0,4.0,70.0,1.0,0.0,Improving
24201,649141,FFF,2014J,1,0,0.1866960991185972,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",156.0,99.0,153.0,55.0,-24.9,17.0,4.0,2.0,86.0,1.0,0.0,Declining
24203,649165,FFF,2014J,0,0,0.2671190642336048,Medium,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",88.0,104.0,22.0,23.0,-27.7,13.0,3.0,1.0,86.0,1.0,0.0,Declining
24204,649207,FFF,2014J,0,0,0.229050344926059,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",154.0,91.0,285.0,29.0,-18.1,23.0,6.0,1.0,80.0,1.0,0.0,Declining
24211,649379,FFF,2014J,0,0,0.06316637724329,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",207.0,155.0,378.0,269.0,40.9,27.0,7.0,0.0,76.0,1.0,0.0,Improving
24218,649547,FFF,2014J,1,1,0.9108615976196286,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",23.0,16.0,4.0,6.0,-6.3,5.0,1.0,5.0,,0.0,1.0,Declining
